"","Season","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","Team1P","Team1HomeW","Team1HomeD","Team1HomeL","Team1HomeGF","Team1HomeGA","Team1AwayW","Team1AwayD","Team1AwayL","Team1AwayGF","Team1AwayGA","Team1GD","Team1Pts","Team2P","Team2HomeW","Team2HomeD","Team2HomeL","Team2HomeGF","Team2HomeGA","Team2AwayW","Team2AwayD","Team2AwayL","Team2AwayGF","Team2AwayGA","Team2GD","Team2Pts"
"145",1,"E0","28/11/98","West Ham","Tottenham",2,1,"H",14,3,3,1,10,8,3,2,2,8,7,3,23,14,3,2,2,11,12,2,2,3,7,9,-3,19
"146",1,"E0","29/11/98","Arsenal","Middlesbrough",1,1,"D",14,4,3,0,10,2,2,3,2,4,4,8,24,14,3,4,0,12,5,2,3,2,11,11,7,22
"147",1,"E0","29/11/98","Liverpool","Blackburn",2,0,"H",14,2,3,2,13,10,3,1,3,11,9,5,19,14,2,1,4,9,10,0,2,5,5,12,-8,9
"148",1,"E0","29/11/98","Man United","Leeds",3,2,"H",13,5,2,0,18,6,2,2,2,9,8,13,25,14,4,2,1,10,3,1,6,0,10,8,9,23
"149",1,"E0","05/12/98","Aston Villa","Man United",1,1,"D",14,5,1,1,13,8,3,4,0,9,4,10,29,14,6,2,0,21,8,2,2,2,9,8,14,28
"150",1,"E0","05/12/98","Blackburn","Charlton",1,0,"H",15,2,1,4,9,10,0,2,6,5,14,-10,9,15,2,3,2,13,8,1,4,3,9,15,-1,16
"151",1,"E0","05/12/98","Derby","Arsenal",0,0,"D",15,2,3,2,6,6,3,3,2,9,8,1,21,15,4,4,0,11,3,2,3,2,4,4,8,25
"152",1,"E0","05/12/98","Everton","Chelsea",0,0,"D",15,1,4,2,2,5,3,2,3,8,10,-5,18,13,4,3,0,11,4,2,3,1,11,9,9,24
"153",1,"E0","05/12/98","Leeds","West Ham",4,0,"H",15,4,2,1,10,3,1,6,1,12,11,8,23,15,4,3,1,12,9,3,2,2,8,7,4,26
"154",1,"E0","05/12/98","Leicester","Southampton",2,0,"H",15,3,2,2,9,8,1,4,3,7,10,-2,18,15,1,2,5,9,17,1,2,4,3,14,-19,10
"155",1,"E0","05/12/98","Tottenham","Liverpool",2,1,"H",15,3,2,2,11,12,2,2,4,8,11,-4,19,15,3,3,2,15,10,3,1,3,11,9,7,22
"156",1,"E0","05/12/98","Wimbledon","Coventry",2,1,"H",15,3,3,1,11,8,2,2,4,8,17,-6,20,15,3,2,3,9,10,1,1,5,4,11,-8,15
"157",1,"E0","06/12/98","Middlesbrough","Newcastle",2,2,"D",15,3,4,0,12,5,2,4,2,12,12,7,23,15,4,2,2,13,10,1,2,4,6,9,0,19
"158",1,"E0","07/12/98","Sheffield Weds","Nott'm Forest",3,2,"H",15,3,2,2,7,3,1,2,5,7,12,-1,16,15,1,4,3,6,9,1,1,5,6,15,-12,11
"159",1,"E0","09/12/98","Chelsea","Aston Villa",2,1,"H",14,4,3,0,11,4,2,4,1,11,9,9,25,15,5,2,1,14,9,3,4,0,9,4,10,30
"160",1,"E0","12/12/98","Blackburn","Newcastle",0,0,"D",16,3,1,4,10,10,0,2,6,5,14,-9,12,16,4,2,2,13,10,1,3,4,8,11,0,20
"161",1,"E0","12/12/98","Derby","Chelsea",2,2,"D",16,2,4,2,6,6,3,3,2,9,8,1,22,15,5,3,0,13,5,2,4,1,11,9,10,28
"162",1,"E0","12/12/98","Everton","Southampton",1,0,"H",16,1,5,2,2,5,3,2,3,8,10,-5,19,16,1,2,5,9,17,1,2,5,3,16,-21,10
"163",1,"E0","12/12/98","Leicester","Nott'm Forest",3,1,"H",16,4,2,2,11,8,1,4,3,7,10,0,21,16,1,4,3,6,9,1,1,6,8,18,-13,11
"164",1,"E0","12/12/98","Middlesbrough","West Ham",1,0,"H",16,3,5,0,14,7,2,4,2,12,12,7,24,16,4,3,1,12,9,3,2,3,8,11,0,26
"165",1,"E0","12/12/98","Sheffield Weds","Charlton",3,0,"H",16,4,2,2,10,5,1,2,5,7,12,0,19,16,2,3,2,13,8,1,4,4,9,16,-2,16
"166",1,"E0","12/12/98","Tottenham","Man United",2,2,"D",16,4,2,2,13,13,2,2,4,8,11,-3,22,15,6,2,0,21,8,2,3,2,10,9,14,29
"167",1,"E0","13/12/98","Aston Villa","Arsenal",3,2,"H",16,5,2,1,14,9,3,4,1,10,6,9,30,16,4,4,0,11,3,2,4,2,4,4,8,26
"168",1,"E0","13/12/98","Wimbledon","Liverpool",1,0,"H",16,4,3,1,13,9,2,2,4,8,17,-5,23,16,3,3,2,15,10,3,1,4,12,11,6,22
"169",1,"E0","14/12/98","Leeds","Coventry",2,0,"H",16,5,2,1,14,3,1,6,1,12,11,12,26,16,3,2,3,9,10,1,1,6,5,13,-9,15
"170",1,"E0","16/12/98","Man United","Chelsea",1,1,"D",16,6,2,0,21,8,2,4,2,12,11,14,30,16,5,3,0,13,5,2,5,1,13,11,10,29
"171",1,"E0","19/12/98","Chelsea","Tottenham",2,0,"H",17,5,3,0,13,5,2,6,1,14,12,10,30,17,4,3,2,15,15,2,2,4,8,11,-3,23
"172",1,"E0","19/12/98","Coventry","Derby",1,1,"D",17,3,2,3,9,10,1,1,7,5,15,-11,15,17,2,5,2,8,8,3,3,2,9,8,1,23
"173",1,"E0","19/12/98","Liverpool","Sheffield Weds",2,0,"H",17,3,3,2,15,10,3,1,5,12,12,5,22,17,5,2,2,13,5,1,2,5,7,12,3,22
"174",1,"E0","19/12/98","Man United","Middlesbrough",2,3,"A",17,6,3,0,22,9,2,4,2,12,11,14,31,17,4,5,0,15,7,2,4,2,12,12,8,27
"175",1,"E0","19/12/98","Newcastle","Leicester",1,0,"H",17,4,2,2,13,10,1,4,4,8,11,0,21,17,5,2,2,14,9,1,4,3,7,10,2,24
"176",1,"E0","19/12/98","Nott'm Forest","Blackburn",2,2,"D",17,1,4,3,6,9,1,1,7,9,21,-15,11,17,3,2,4,10,10,0,2,6,5,14,-9,13
"177",1,"E0","19/12/98","Southampton","Wimbledon",3,1,"H",17,1,2,5,9,17,1,2,6,3,17,-22,10,17,5,3,1,14,9,2,2,4,8,17,-4,26
"178",1,"E0","19/12/98","West Ham","Everton",2,1,"H",17,4,3,1,12,9,3,2,4,8,12,-1,26,17,2,5,2,3,5,3,2,3,8,10,-4,22
"179",1,"E0","20/12/98","Arsenal","Leeds",3,1,"H",17,4,4,0,11,3,2,4,3,6,7,7,26,17,6,2,1,16,3,1,6,1,12,11,14,29
"180",1,"E0","21/12/98","Charlton","Aston Villa",0,1,"A",17,2,3,2,13,8,1,4,5,9,19,-5,16,17,6,2,1,17,11,3,4,1,10,6,10,33
"181",1,"E0","26/12/98","Arsenal","West Ham",1,0,"H",18,5,4,0,14,4,2,4,3,6,7,9,29,18,5,3,1,14,10,3,2,4,8,12,0,29
"182",1,"E0","26/12/98","Blackburn","Aston Villa",2,1,"H",18,3,2,4,10,10,0,3,6,7,16,-9,14,18,6,2,1,17,11,4,4,1,11,6,11,36
"183",1,"E0","26/12/98","Coventry","Tottenham",1,1,"D",18,3,3,3,10,11,1,1,7,5,15,-11,16,18,4,3,2,15,15,2,2,5,8,13,-5,23
"184",1,"E0","26/12/98","Everton","Derby",0,0,"D",18,2,5,2,3,5,3,2,4,9,12,-5,22,18,2,5,2,8,8,3,4,2,10,9,1,24
"185",1,"E0","26/12/98","Man United","Nott'm Forest",3,0,"H",18,6,3,1,24,12,2,4,2,12,11,13,31,18,1,5,3,8,11,1,1,7,9,21,-15,12
"186",1,"E0","26/12/98","Middlesbrough","Liverpool",1,3,"A",18,4,5,0,15,7,3,4,2,15,14,9,30,18,4,3,2,17,10,3,1,5,12,12,7,25
"187",1,"E0","26/12/98","Newcastle","Leeds",0,3,"A",18,5,2,2,14,10,1,4,4,8,11,1,24,18,6,2,1,16,3,1,6,2,13,14,12,29
"188",1,"E0","26/12/98","Sheffield Weds","Leicester",0,1,"A",18,5,2,2,13,5,1,2,6,7,14,1,22,18,5,2,2,14,9,1,4,4,7,11,1,24
"189",1,"E0","26/12/98","Southampton","Chelsea",0,2,"A",18,2,2,5,12,18,1,2,6,3,17,-20,13,18,6,3,0,15,5,2,6,1,14,12,12,33
"190",1,"E0","26/12/98","Wimbledon","Charlton",2,1,"H",18,5,3,1,14,9,2,2,5,9,20,-6,26,18,2,3,3,13,9,1,4,5,9,19,-6,16
"191",1,"E0","28/12/98","Aston Villa","Sheffield Weds",2,1,"H",19,6,2,1,17,11,4,4,2,12,8,10,36,19,5,2,3,13,6,1,2,6,7,14,0,22
"192",1,"E0","28/12/98","Charlton","Arsenal",0,1,"A",19,2,3,3,13,9,1,4,6,10,21,-7,16,19,6,4,0,15,4,2,4,3,6,7,10,32
"193",1,"E0","28/12/98","Derby","Middlesbrough",2,1,"H",19,2,5,2,8,8,3,5,2,10,9,1,25,19,4,5,1,16,10,3,4,2,15,14,7,30
"194",1,"E0","28/12/98","Leicester","Blackburn",1,1,"D",19,5,2,2,14,9,2,4,4,8,11,2,27,19,4,2,4,12,11,0,3,6,7,16,-8,17
"195",1,"E0","28/12/98","Liverpool","Newcastle",4,2,"H",19,4,3,2,17,10,4,1,5,15,13,9,28,19,5,2,3,14,13,1,4,4,8,11,-2,24
"196",1,"E0","28/12/98","Nott'm Forest","Southampton",1,1,"D",19,1,5,3,8,11,1,1,8,9,24,-18,12,19,2,2,6,12,20,1,2,6,3,17,-22,13
"197",1,"E0","28/12/98","Tottenham","Everton",4,1,"H",19,4,3,2,15,15,2,3,5,9,14,-5,24,19,2,6,2,3,5,3,2,4,9,12,-5,23
"198",1,"E0","28/12/98","West Ham","Coventry",2,0,"H",19,5,3,1,14,10,3,2,5,8,13,-1,29,19,3,4,3,11,12,1,1,7,5,15,-11,17
"199",1,"E0","29/12/98","Chelsea","Man United",0,0,"D",19,6,3,0,15,5,3,6,1,16,12,14,36,19,7,3,1,27,12,2,4,2,12,11,16,34
"200",1,"E0","29/12/98","Leeds","Wimbledon",2,2,"D",19,6,2,1,16,3,2,6,2,16,14,15,32,19,6,3,1,16,10,2,2,5,9,20,-5,29
"201",1,"E0","09/01/99","Arsenal","Liverpool",0,0,"D",20,6,4,0,15,4,3,4,3,7,7,11,35,20,5,3,2,21,12,4,1,5,15,13,11,31
"202",1,"E0","09/01/99","Blackburn","Leeds",1,0,"H",20,4,2,4,12,11,0,4,6,8,17,-8,18,20,6,3,1,18,5,2,6,2,16,14,15,33
"203",1,"E0","09/01/99","Coventry","Nott'm Forest",4,0,"H",20,3,4,3,11,12,1,1,8,5,17,-13,17,20,1,6,3,9,12,1,1,8,9,24,-18,13
"204",1,"E0","09/01/99","Everton","Leicester",0,0,"D",20,2,6,2,3,5,3,2,5,10,16,-8,23,20,5,3,2,15,10,2,4,4,8,11,2,28
"205",1,"E0","09/01/99","Middlesbrough","Aston Villa",0,0,"D",20,4,5,1,16,10,3,4,3,16,16,6,30,20,7,2,1,19,12,4,4,2,12,8,11,39
"206",1,"E0","09/01/99","Newcastle","Chelsea",0,1,"A",20,5,2,3,14,13,1,4,5,10,15,-4,24,20,6,4,0,15,5,3,6,1,16,12,14,37
"207",1,"E0","09/01/99","Sheffield Weds","Tottenham",0,0,"D",20,5,2,3,13,6,1,2,7,8,16,-1,22,20,5,3,2,19,16,2,3,5,9,14,-2,27
"208",1,"E0","09/01/99","Southampton","Charlton",3,1,"H",20,2,2,6,12,20,1,3,6,4,18,-22,14,20,2,3,4,13,10,1,4,6,10,21,-8,16
"209",1,"E0","09/01/99","Wimbledon","Derby",2,1,"H",20,6,3,1,16,10,2,3,5,11,22,-5,30,20,3,5,2,10,9,3,5,2,10,9,2,28
"210",1,"E0","10/01/99","Man United","West Ham",4,1,"H",20,7,3,1,27,12,2,5,2,12,11,16,35,20,6,3,1,16,10,3,2,5,8,13,1,32
"211",1,"E0","16/01/99","Chelsea","Coventry",2,1,"H",21,6,4,0,15,5,4,6,1,17,12,15,40,21,4,4,3,15,12,1,1,8,5,17,-9,20
"212",1,"E0","16/01/99","Derby","Blackburn",1,0,"H",21,3,5,2,10,9,3,5,3,11,11,1,28,21,5,2,4,13,11,0,4,6,8,17,-7,21
"213",1,"E0","16/01/99","Leeds","Middlesbrough",2,0,"H",21,6,3,1,18,5,2,6,3,16,15,14,33,21,4,6,1,16,10,3,4,3,16,16,6,31
"214",1,"E0","16/01/99","Leicester","Man United",2,6,"A",21,5,3,2,15,10,2,5,4,8,11,2,29,21,8,3,1,31,13,2,5,2,12,11,19,38
"215",1,"E0","16/01/99","Liverpool","Southampton",7,1,"H",21,5,3,2,21,12,4,2,5,15,13,11,32,21,3,2,6,15,21,1,3,6,4,18,-20,17
"216",1,"E0","16/01/99","Nott'm Forest","Arsenal",0,1,"A",21,1,6,3,9,12,1,1,9,9,28,-22,13,21,6,5,0,15,4,3,4,3,7,7,11,36
"217",1,"E0","16/01/99","Tottenham","Wimbledon",0,0,"D",21,5,3,2,19,16,2,4,5,9,14,-2,28,21,7,3,1,18,11,2,3,5,11,22,-4,33
"218",1,"E0","16/01/99","West Ham","Sheffield Weds",0,4,"A",21,6,3,1,16,10,3,2,6,9,17,-2,32,21,5,3,3,13,6,1,2,7,8,16,-1,23
"219",1,"E0","17/01/99","Charlton","Newcastle",2,2,"D",21,2,3,4,13,10,1,4,7,11,24,-10,16,21,5,2,4,14,14,1,4,5,10,15,-5,24
"220",1,"E0","18/01/99","Aston Villa","Everton",3,0,"H",21,7,2,1,19,12,4,5,2,12,8,11,40,21,2,7,2,3,5,3,2,5,10,16,-8,24
"221",1,"E0","30/01/99","Blackburn","Tottenham",1,1,"D",22,5,2,4,13,11,0,4,7,8,18,-8,21,22,5,4,2,19,16,2,4,5,9,14,-2,29
"222",1,"E0","30/01/99","Coventry","Liverpool",2,1,"H",22,4,4,3,15,12,1,1,9,6,19,-10,20,22,6,3,2,28,13,4,2,5,15,13,17,35
"223",1,"E0","30/01/99","Everton","Nott'm Forest",0,1,"A",22,2,7,2,3,5,3,2,6,10,19,-11,24,22,1,6,4,9,13,1,1,9,9,28,-23,13
"224",1,"E0","30/01/99","Middlesbrough","Leicester",0,0,"D",22,4,6,1,16,10,3,4,4,16,18,4,31,22,5,3,3,17,16,2,5,4,8,11,-2,29
"225",1,"E0","30/01/99","Newcastle","Aston Villa",2,1,"H",22,5,2,4,14,14,1,5,5,12,17,-5,25,22,8,2,1,22,12,4,5,2,12,8,14,43
"226",1,"E0","30/01/99","Sheffield Weds","Derby",0,1,"A",22,5,3,3,13,6,2,2,7,12,16,3,26,22,4,5,2,11,9,3,5,3,11,11,2,31
"227",1,"E0","30/01/99","Southampton","Leeds",3,0,"H",22,3,2,6,15,21,1,3,7,5,25,-26,17,22,7,3,1,20,5,2,6,3,16,15,16,36
"228",1,"E0","30/01/99","Wimbledon","West Ham",0,0,"D",22,7,3,1,18,11,2,4,5,11,22,-4,34,22,6,3,2,16,14,3,2,6,9,17,-6,32
"229",1,"E0","31/01/99","Arsenal","Chelsea",1,0,"H",22,6,5,0,15,4,4,4,3,8,7,12,39,22,7,4,0,17,6,4,6,1,17,12,16,43
"230",1,"E0","31/01/99","Charlton","Man United",0,1,"A",22,2,4,4,15,12,1,4,7,11,24,-10,17,22,8,3,1,31,13,3,5,2,18,13,23,41
"231",1,"E0","02/02/99","Man United","Derby",1,0,"H",23,8,3,1,31,13,4,5,2,19,13,24,44,23,4,5,2,11,9,4,5,3,12,11,3,34
"232",1,"E0","06/02/99","Aston Villa","Blackburn",1,3,"A",23,8,2,1,22,12,4,5,3,13,10,13,43,23,5,3,4,14,12,0,4,7,8,18,-8,22
"233",1,"E0","06/02/99","Chelsea","Southampton",1,0,"H",23,7,4,0,17,6,4,6,2,17,13,15,43,23,4,2,6,18,21,1,3,7,5,25,-23,20
"234",1,"E0","06/02/99","Leeds","Newcastle",0,1,"A",23,7,3,1,20,5,2,6,4,16,18,13,36,23,6,2,4,16,15,1,5,5,12,17,-4,28
"235",1,"E0","06/02/99","Leicester","Sheffield Weds",0,2,"A",23,5,3,3,17,16,2,6,4,8,11,-2,30,23,5,3,4,13,7,2,2,7,12,16,2,26
"236",1,"E0","06/02/99","Liverpool","Middlesbrough",3,1,"H",23,6,3,2,28,13,4,2,6,16,15,16,35,23,4,7,1,16,10,3,4,4,16,18,4,32
"237",1,"E0","06/02/99","Nott'm Forest","Man United",1,8,"A",23,1,6,4,9,13,2,1,9,10,28,-22,16,24,9,3,1,32,13,4,5,2,19,13,25,47
"238",1,"E0","06/02/99","Tottenham","Coventry",0,0,"D",23,5,4,2,19,16,2,5,5,10,15,-2,30,23,5,4,3,17,13,1,1,9,6,19,-9,23
"239",1,"E0","06/02/99","West Ham","Arsenal",0,4,"A",23,6,3,2,16,14,3,3,6,9,17,-6,33,23,7,5,0,16,4,4,4,3,8,7,13,42
"240",1,"E0","07/02/99","Derby","Everton",2,1,"H",24,4,5,2,11,9,4,5,4,12,12,2,34,23,2,7,3,3,6,3,2,6,10,19,-12,24
"241",1,"E0","08/02/99","Charlton","Wimbledon",2,0,"H",23,2,4,5,15,13,1,4,7,11,24,-11,17,23,7,4,1,18,11,2,4,5,11,22,-4,35
"242",1,"E0","13/02/99","Charlton","Liverpool",1,0,"H",24,3,4,5,17,13,1,4,7,11,24,-9,20,24,7,3,2,31,14,4,2,6,16,15,18,38
"243",1,"E0","13/02/99","West Ham","Nott'm Forest",2,1,"H",24,6,3,3,16,18,3,3,6,9,17,-10,33,24,1,6,5,10,21,2,1,9,10,28,-29,16
"244",1,"E0","17/02/99","Aston Villa","Leeds",1,2,"A",24,8,2,2,23,15,4,5,3,13,10,11,43,24,7,3,2,20,6,2,6,4,16,18,12,36
"245",1,"E0","17/02/99","Chelsea","Blackburn",1,1,"D",24,8,4,0,18,6,4,6,2,17,13,16,46,24,5,3,4,14,12,1,4,7,11,19,-6,25
"246",1,"E0","17/02/99","Everton","Middlesbrough",5,0,"H",24,2,7,3,3,6,3,2,7,11,21,-13,24,24,4,7,1,16,10,3,4,5,17,21,2,32
"247",1,"E0","17/02/99","Man United","Arsenal",1,1,"D",25,9,3,1,32,13,5,5,2,27,14,32,50,24,7,5,0,16,4,5,4,3,12,7,17,45
"248",1,"E0","17/02/99","Newcastle","Coventry",4,1,"H",24,6,2,4,16,15,2,5,5,13,17,-3,31,24,5,4,3,17,13,1,2,9,6,19,-9,24
"249",1,"E0","20/02/99","Arsenal","Leicester",5,0,"H",25,7,5,0,16,4,5,5,3,13,8,17,46,24,5,3,4,17,18,2,6,4,8,11,-4,30
"250",1,"E0","20/02/99","Blackburn","Sheffield Weds",1,4,"A",25,5,3,4,14,12,1,5,7,12,20,-6,26,24,5,3,4,13,7,3,2,7,14,16,4,29
"251",1,"E0","20/02/99","Coventry","Man United",0,1,"A",25,5,4,3,17,13,1,2,10,7,23,-12,24,26,9,4,1,33,14,5,5,2,27,14,32,51
"252",1,"E0","20/02/99","Derby","Charlton",0,2,"A",25,5,5,2,13,10,4,5,4,12,12,3,37,25,4,4,5,18,13,1,4,7,11,24,-8,23
"253",1,"E0","20/02/99","Leeds","Everton",1,0,"H",25,7,3,2,20,6,3,6,4,18,19,13,39,25,3,7,3,8,6,3,2,7,11,21,-8,27
"254",1,"E0","20/02/99","Liverpool","West Ham",2,2,"D",25,7,3,2,31,14,4,2,7,16,16,17,38,25,7,3,3,18,19,3,3,6,9,17,-9,36
"255",1,"E0","20/02/99","Middlesbrough","Tottenham",0,0,"D",25,4,7,1,16,10,3,4,6,17,26,-3,32,24,5,5,2,19,16,2,5,5,10,15,-2,31
"256",1,"E0","20/02/99","Nott'm Forest","Chelsea",1,3,"A",25,1,6,5,10,21,2,1,10,11,30,-30,16,25,8,5,0,19,7,4,6,2,17,13,16,47
"257",1,"E0","20/02/99","Southampton","Newcastle",2,1,"H",24,4,2,6,18,21,1,3,8,5,26,-24,20,25,7,2,4,20,16,2,5,5,13,17,0,34
"258",1,"E0","21/02/99","Wimbledon","Aston Villa",0,0,"D",24,7,4,1,18,11,2,4,6,11,24,-6,35,25,8,2,3,24,17,4,5,3,13,10,10,43
"259",1,"E0","27/02/99","Aston Villa","Coventry",1,4,"A",26,8,2,3,24,17,4,6,3,13,10,10,44,26,5,4,4,17,14,1,2,10,7,23,-13,24
"260",1,"E0","27/02/99","Charlton","Nott'm Forest",0,0,"D",26,4,4,5,18,13,2,4,7,13,24,-6,26,26,1,6,6,11,24,2,1,10,11,30,-32,16
"261",1,"E0","27/02/99","Chelsea","Liverpool",2,1,"H",26,8,5,0,19,7,5,6,2,20,14,18,50,26,7,4,2,33,16,4,2,7,16,16,17,39
"262",1,"E0","27/02/99","Everton","Wimbledon",1,1,"D",26,3,7,3,8,6,3,2,8,11,22,-9,27,25,7,5,1,18,11,2,4,6,11,24,-6,36
"263",1,"E0","27/02/99","Man United","Southampton",2,1,"H",27,9,4,1,33,14,6,5,2,28,14,33,54,25,5,2,6,20,22,1,3,8,5,26,-23,23
"264",1,"E0","27/02/99","Sheffield Weds","Middlesbrough",3,1,"H",25,5,3,4,13,7,4,2,7,18,17,7,32,26,4,8,1,16,10,3,4,6,17,26,-3,33
"265",1,"E0","27/02/99","Tottenham","Derby",1,1,"D",25,5,5,2,19,16,2,6,5,10,15,-2,32,26,5,5,3,13,12,4,5,4,12,12,1,37
"266",1,"E0","27/02/99","West Ham","Blackburn",2,0,"H",26,7,3,3,18,19,3,4,6,11,19,-9,37,26,5,3,5,15,16,1,5,7,12,20,-9,26
"267",1,"E0","28/02/99","Newcastle","Arsenal",1,1,"D",26,7,2,4,20,16,2,5,6,14,19,-1,34,26,8,5,0,21,4,5,5,3,13,8,22,49
"268",1,"E0","01/03/99","Leicester","Leeds",1,2,"A",25,5,3,4,17,18,2,6,5,8,16,-9,30,26,8,3,2,21,6,3,6,4,18,19,14,42
"269",1,"E0","02/03/99","Tottenham","Southampton",3,0,"H",26,5,6,2,20,17,2,6,5,10,15,-2,33,26,5,2,6,20,22,1,3,9,6,28,-24,23
"270",1,"E0","03/03/99","Sheffield Weds","Wimbledon",1,2,"A",26,6,3,4,16,8,4,2,7,18,17,9,35,26,7,5,1,18,11,2,5,6,12,25,-6,37
"271",1,"E0","06/03/99","Coventry","Charlton",2,1,"H",27,5,4,4,17,14,2,2,10,11,24,-10,27,27,4,5,5,18,13,2,4,7,13,24,-6,27
"272",1,"E0","06/03/99","Southampton","West Ham",1,0,"H",27,5,2,6,20,22,1,3,10,6,31,-27,23,27,8,3,3,20,19,3,4,6,11,19,-7,40
"273",1,"E0","06/03/99","Wimbledon","Leicester",0,1,"A",27,7,5,1,18,11,3,5,6,14,26,-5,40,26,5,3,5,18,20,2,6,5,8,16,-10,30
"274",1,"E0","09/03/99","Arsenal","Sheffield Weds",3,0,"H",27,8,5,0,21,4,5,6,3,14,9,22,50,27,6,3,5,17,10,4,2,7,18,17,8,35
"275",1,"E0","10/03/99","Blackburn","Everton",1,2,"A",27,5,3,5,15,16,1,5,8,12,22,-11,26,27,3,8,3,9,7,3,2,8,11,22,-9,28
"276",1,"E0","10/03/99","Derby","Aston Villa",2,1,"H",27,5,5,3,13,12,4,6,4,13,13,1,38,27,8,2,4,25,21,4,6,3,13,10,7,44
"277",1,"E0","10/03/99","Leeds","Tottenham",2,0,"H",27,8,3,2,21,6,4,6,4,20,20,15,45,27,6,6,2,23,17,2,6,5,10,15,1,36
"278",1,"E0","10/03/99","Nott'm Forest","Newcastle",1,2,"A",27,1,6,6,11,24,2,2,10,11,30,-32,17,27,7,3,4,21,17,2,5,6,14,19,-1,35
"279",1,"E0","13/03/99","Chelsea","West Ham",0,1,"A",27,9,5,0,21,8,5,6,2,20,14,19,53,28,8,3,3,20,19,3,4,7,11,20,-8,40
"280",1,"E0","13/03/99","Coventry","Blackburn",1,1,"D",28,6,4,4,19,15,2,2,10,11,24,-9,30,28,5,3,6,16,18,1,5,8,12,22,-12,26
"281",1,"E0","13/03/99","Derby","Liverpool",3,2,"H",28,6,5,3,15,13,4,6,4,13,13,2,41,27,7,4,2,33,16,4,2,8,17,18,16,39
"282",1,"E0","13/03/99","Everton","Arsenal",0,2,"A",28,3,8,3,9,7,4,2,8,13,23,-8,31,28,9,5,0,24,4,5,6,3,14,9,25,53
"283",1,"E0","13/03/99","Leicester","Charlton",1,1,"D",27,5,3,5,18,20,3,6,5,9,16,-9,33,28,4,5,5,18,13,2,4,8,14,26,-7,27
"284",1,"E0","13/03/99","Newcastle","Man United",1,2,"A",28,7,3,4,21,17,3,5,6,16,20,0,38,28,10,4,1,35,15,6,5,2,28,14,34,57
"285",1,"E0","13/03/99","Sheffield Weds","Leeds",0,2,"A",28,6,3,5,17,10,4,2,8,18,20,5,35,28,9,3,2,23,6,4,6,4,20,20,17,48
"286",1,"E0","13/03/99","Tottenham","Aston Villa",1,0,"H",28,6,6,2,23,17,2,6,6,10,17,-1,36,28,8,2,4,25,21,4,6,4,14,12,6,44
"287",1,"E0","13/03/99","Wimbledon","Nott'm Forest",1,3,"A",28,7,5,2,18,12,3,5,6,14,26,-6,40,28,1,6,7,12,26,2,2,10,11,30,-33,17
"288",1,"E0","14/03/99","Middlesbrough","Southampton",3,0,"H",27,4,8,1,16,10,3,4,7,18,29,-5,33,28,6,2,6,21,22,1,3,10,6,31,-26,26
"289",1,"E0","20/03/99","Arsenal","Coventry",2,0,"H",29,9,5,0,24,4,6,6,3,16,9,27,56,29,6,5,4,20,16,2,2,10,11,24,-9,31
"290",1,"E0","20/03/99","Blackburn","Wimbledon",3,1,"H",29,5,3,6,16,18,1,6,8,13,23,-12,27,29,7,5,3,19,15,3,5,6,14,26,-8,40
"291",1,"E0","20/03/99","Leeds","Derby",4,1,"H",29,9,3,2,23,6,5,6,4,22,20,19,51,29,7,5,3,18,15,4,6,4,13,13,3,44
"292",1,"E0","20/03/99","Nott'm Forest","Middlesbrough",1,2,"A",29,1,6,7,12,26,3,2,10,14,31,-31,20,28,5,8,1,19,10,3,4,7,18,29,-2,36
"293",1,"E0","20/03/99","Southampton","Sheffield Weds",1,0,"H",29,6,2,6,21,22,1,3,11,6,34,-29,26,29,6,3,6,17,12,4,2,8,18,20,3,35
"294",1,"E0","20/03/99","West Ham","Newcastle",2,0,"H",29,8,3,3,20,19,4,4,7,12,20,-7,43,29,7,3,5,22,19,3,5,6,16,20,-1,38
"295",1,"E0","21/03/99","Aston Villa","Chelsea",0,3,"A",29,8,2,4,25,21,4,6,5,14,13,5,44,28,9,5,1,21,9,5,6,2,20,14,18,53
"296",1,"E0","21/03/99","Man United","Everton",3,1,"H",29,10,4,1,35,15,7,5,2,30,15,35,60,29,3,8,4,9,9,4,2,8,13,23,-10,31
"297",1,"E0","02/04/99","Aston Villa","West Ham",0,0,"D",30,8,2,5,25,24,4,6,5,14,13,2,44,30,9,3,3,22,19,4,4,7,12,20,-5,46
"298",1,"E0","03/04/99","Blackburn","Middlesbrough",0,0,"D",30,6,3,6,19,19,1,6,8,13,23,-10,30,29,5,8,1,19,10,4,4,7,20,30,-1,39
"299",1,"E0","03/04/99","Charlton","Chelsea",0,1,"A",29,4,5,5,18,13,2,5,8,15,27,-7,28,29,9,5,1,21,9,6,6,2,23,14,21,56
"300",1,"E0","03/04/99","Derby","Newcastle",3,4,"A",30,7,5,3,18,15,4,6,5,14,17,0,44,30,7,3,5,22,19,3,5,7,16,22,-3,38
"301",1,"E0","03/04/99","Leeds","Nott'm Forest",3,1,"H",30,10,3,2,27,7,5,6,4,22,20,22,54,30,1,6,8,13,28,3,2,10,14,31,-32,20
"302",1,"E0","03/04/99","Liverpool","Everton",3,2,"H",28,7,4,2,33,16,4,2,9,19,21,15,39,30,3,8,4,9,9,4,2,9,14,26,-12,31
